title,id,subCount,videoCount,viewCount,vidTitle,vidid,date,likes,dislikes,vid_views,vid_duration,vid_caption,likeRatio,startYear,startMonth,endYear,endMonth,interestChange,goodYoutuber,duration,Weighted_Sentiments
Trevor Ritchie,UCv2NRxQGar_wLS30AcKQWjQ,16000.0,267.0,1812851.0,Estee Lauder Advanced Night Repair Skin Care Routine Review - Is high end skin care worth it?,ZAIs4K0ESSc,2020-12-18,383.0,10.0,17101.0,PT13M24S,True,0.9745547073791349,2020,12,2021,1,88.52999999999987,1,804,3.6771902834134886
Doctor Anne,UCEjhYHT0AjCPaE4vTNfaK7A,23100.0,387.0,1298538.0,Estée Lauder Advanced Night Repair Serum Review - Is it worth the hype?,9FzV3U7YYa8,2020-02-27,1035.0,89.0,104813.0,PT3M16S,True,0.9208185053380784,2020,2,2020,3,59.46500000000003,1,196,6.288157846868394
Dr. Vanita Rattan The Hyperpigmentation Clinic,UC4u0qaMIAgOL8L37RwLcDQA,352000.0,215.0,20115984.0,"ESTEE LAUDER for Brown/black skin by DOCTOR V | Night repair, Re-Nutriv, Futurist, Night repair",qcthuXQSTW0,2020-07-01,3000.0,79.0,136387.0,PT11M28S,False,0.9743423189347192,2020,7,2020,7,-180.47000000000008,0,688,3.676717396718549
Dr Dray,UCnxmUrGMtpQT844Yd_l7Zyg,1150000.0,1685.0,150143611.0,Estee Lauder Advanced Night Repair: is it that advanced?| Dr Dray,IWkHN41FrqM,2020-05-19,7798.0,239.0,282038.0,PT17M12S,False,0.9702625357720542,2020,5,2020,6,-163.27999999999997,0,1032,2.630550538375725
Mandvi Singh,UCHX_PogTzL1eWOBY-i0Ga2Q,20100.0,141.0,1696134.0,I tried NEW Estee Lauder Advanced Night Repair Serum (3 Major Ingredient Changes) #skincare,q9vKrdopmOc,2020-11-01,656.0,20.0,26337.0,PT6M57S,False,0.970414201183432,2020,11,2020,11,15.400000000000148,1,417,4.5780731854053816
FemaleDailyNetwork,UCNUwEyuhp_pguzCTT_bctSQ,964000.0,1459.0,133565432.0,"Battle 3 Serum Mahal: Lancome, Estee Lauder, Sulwhasoo! Mana yang Lebih Oke?",w1E258QBCHs,2021-02-17,237.0,1.0,10831.0,PT11M12S,False,0.9957983193277312,2021,2,2021,3,380.49,1,672,3.6357145284306545
Nidhi Chaudhary,UCYxXLB0CSh9_5Jn2KsEkc6w,369000.0,590.0,44625216.0,Estée Lauder Double Wear Foundation Review | Estée Lauder Foundation for Indian Skin Tone | Fawn,_1b0hHHcuCI,2021-02-15,225.0,23.0,12500.0,PT14M10S,False,0.907258064516129,2021,2,2021,3,100.91500000000008,1,850,11.362959298828667
Jasmina Puri,UC2RkuSYIChVgxwSV8JoKwLQ,21000.0,201.0,2255488.0,BEST &amp; WORST OF ESTEE LAUDER | Brand Review | JASMINA PURI,dcFRMoI_SOQ,2017-08-23,1160.0,181.0,164379.0,PT27M38S,True,0.8650260999254288,2017,8,2017,9,-5.779999999999973,0,1658,16.845472421086377
Trevor Ritchie,UCv2NRxQGar_wLS30AcKQWjQ,16000.0,267.0,1812851.0,Estee Lauder Advanced Night Repair Synchronized Multi-Recovery Complex Review,BTxZDQdxKMw,2020-08-21,593.0,18.0,27648.0,PT13M36S,True,0.9705400981996728,2020,8,2020,9,-69.7349999999999,0,816,3.5764810504073328
Navi,UCOWzUJkpIVuZi8kjL6wiR-w,115000.0,158.0,10851366.0,TỨC TƯỞI VÌ SERUM 2 TRIỆU RƯỠI 😪  | Bốc mẽ sự thật về Serum phục hồi da Estee Lauder ❗❓,v5lCI_MEPuo,2020-08-03,430.0,37.0,31169.0,PT13M39S,False,0.9207708779443254,2020,8,2020,8,-33.8900000000001,0,819,3.977168331226024
Fatya Biya,UCDbbIyewL0vTSQA9YntATkQ,828000.0,648.0,93262518.0,ESTEE LAUDER DOUBLE WEAR FOUNDATION REVIEW | FATYABIYA,QXkV2zpnyQ8,2018-02-01,2170.0,88.0,161343.0,PT11M4S,False,0.9610274579273692,2018,2,2018,2,-86.23000000000002,0,664,5.590032806913339
Nova Octaviana,UCCGLb6l-QYeHBFX7mgbWHwg,2540.0,56.0,255924.0,REVIEW: ESTEE LAUDER - Advanced Night Repair SERUM || Serum anti aging bikin muka mulus Worthed!,0BoE1KT2IGk,2020-05-26,208.0,6.0,12018.0,PT6M40S,False,0.97196261682243,2020,5,2020,6,38.94500000000005,1,400,3.3563172503413603
HOWLING,UC9L0HGnefFde-ECbc4eEjXA,37200.0,148.0,3554832.0,🙌Great for Oily Skin | Estee Lauder Double Wear Foundation 3 Day Review (Including Mask application),ny9DIb0shW8,2020-06-24,591.0,19.0,26874.0,PT17M35S,False,0.9688524590163936,2020,6,2020,7,6.890000000000214,1,1055,10.76007256752959
Trevor Ritchie,UCv2NRxQGar_wLS30AcKQWjQ,16000.0,267.0,1812851.0,Estee Lauder Advanced Night Repair Review,vmz0m7tZe8Q,2019-12-18,1964.0,77.0,102057.0,PT14M22S,True,0.9622733953944144,2019,12,2020,1,-44.46999999999992,0,862,9.563332161709042
Cô Ba Nghệ Sĩ,UCSeenxwcz00H8s7QvoGpZzA,105.0,26.0,25207.0,Cô 3 review dưỡng ẩm Estee Lauder,_4cJ57IadTw,2019-12-31,54.0,6.0,18263.0,PT9M12S,False,0.9,2019,12,2020,1,371.86,1,552,2.538321167883214
STEPHANIE TOMS,UCeOYFSJpQT27y3V6faZNC2g,478000.0,710.0,56198330.0,"TESTING ESTEE LAUDER DOUBLEWEAR FOUNDATION!? FIRST IMPRESSIONS, WEAR TEST + REVIEW",aIyGViu3oJ8,2018-11-18,15161.0,799.0,1218050.0,PT13M55S,False,0.949937343358396,2018,11,2018,12,230.445,1,835,14.916389431205275
Hyram,UC2sYit3cZ2CuD_8FHYH7O_Q,4500000.0,441.0,331164861.0,SKIN CARE HAUL | This Is Wild...,ipRDTpt8znY,2017-09-21,694.0,10.0,39912.0,PT10M1S,False,0.9857954545454546,2017,9,2017,10,-18.139999999999983,0,601,2.438476148657915
Marie Jay,UC6_XmFvvma6JlkOcQVwXLaA,283000.0,515.0,29366567.0,Estee Lauder Double Wear Foundation Review + Demo,uM94EeRxoJI,2016-11-11,7383.0,589.0,1094888.0,PT13M17S,False,0.926116407425991,2016,11,2016,11,20.735000000000014,1,797,18.9676182862096
Nova Octaviana,UCCGLb6l-QYeHBFX7mgbWHwg,2540.0,56.0,255924.0,REVIEW: Estee Lauder Revitalizing Supreme+ || Moiustizer mahal apa worthed dengan manfaatnya?,yUCIjgwsRpg,2020-07-16,96.0,3.0,3345.0,PT5M47S,False,0.9696969696969696,2020,7,2020,7,-183.52,0,347,-1.304228097137273
RARA,UCjiBUVdw4rWcll2ayTL-6uw,678000.0,2386.0,140444859.0,Estee Lauder Advanced Night Repair Synchronized Recovery Complex review in detail | RARA |,njaEApzYNXg,2020-01-14,875.0,102.0,37737.0,PT18M34S,False,0.8955987717502559,2020,1,2020,1,-94.88499999999986,0,1114,0.0
shy styles,UCN0EjKm4IssTLqdX5qqyerw,1350000.0,984.0,192646533.0,Estee Lauder *MINI* foundation Review || shystyles,_FV5w6X80qg,2020-02-23,3379.0,217.0,73801.0,PT9M24S,False,0.9396551724137931,2020,2,2020,3,97.06499999999994,1,564,1.2100322996821167
Linh Trương,UCQ1iwVM_Vc7SVZdA5IuokLA,171000.0,273.0,16228951.0,"REVIEW TẤT TẦN TẬT | Các loại Serum High-end | Estee Lauder, Lancome, Dior, Sulwhasoo, Kiehls",NldaLEUrIlM,2021-01-26,681.0,24.0,35095.0,PT22M22S,False,0.9659574468085106,2021,1,2021,2,113.78499999999985,1,1342,4.306203914259062
Roxanne Latulippe,UCKETkXmIdIDJ2faHOGgxINw,4580.0,404.0,463542.0,Estée Lauder Advanced Night Repair Synchronized Recovery Complex II Review | Worth The Money?,XPtlnXBbQPw,2020-09-14,60.0,10.0,5757.0,PT12M31S,False,0.8571428571428571,2020,9,2020,9,385.40500000000014,1,751,11.628149463703881
JaZz Ruth,UCJ_rhYvPXPb6ZMZD6OQvO5A,624.0,90.0,239350.0,Estee lauder advance night repair recovery complex review,D9KjJlq2MD4,2016-04-22,107.0,22.0,36396.0,PT10M1S,True,0.8294573643410853,2016,4,2016,5,53.100000000000016,1,601,0.0
Vidhi SkinCare,UCUnXJL1AMytU4FgTpdAdNoQ,120000.0,121.0,15769953.0,Repair Your Damaged Skin|With Advanced Night Repair Serum By Estee Lauder |My Honest Review,gYA2E_SuZJY,2020-09-23,177.0,14.0,9255.0,PT7M49S,False,0.9267015706806284,2020,9,2020,10,69.625,1,469,8.733588811815567
Dadu Medical Centre,UCEQOJDwT1HlQO0Jmo-kLRrg,193000.0,573.0,12368047.0,Estee Lauder Advanced Night Repair Serum Review,W0sSfbLLYrQ,2020-07-02,230.0,15.0,11520.0,PT12M42S,False,0.9387755102040816,2020,7,2020,7,268.365,1,762,3.9294306239569554
Samapti Banerjee,UCfGCPkRVQ96abMaDyjN-YSg,37600.0,393.0,5921927.0,Estee Lauder Advanced Night Repair | Is It Worth The Hype? | In-depth Review with Demo | Anti Aging,AhX4o_aHFMk,2019-11-27,318.0,26.0,12223.0,PT7M58S,False,0.9244186046511628,2019,11,2019,12,-2.8400000000000314,0,478,2.4971151358150387
BHAWNAlicious,UCqDXHkjMmiAnYNOFbENqNRg,12900.0,507.0,1818575.0,Estee LauderAdvance Night Repair Serum|Estee Lauder|ANR 4 week challenge |Review|worth or waste?,oiFTfL9Xm2A,2019-06-12,241.0,36.0,19990.0,PT10M44S,False,0.8700361010830325,2019,6,2019,6,246.27000000000015,1,644,3.420343383413015
Lisa Monique Beauty,UCEKv34s-7qvYqOIo_8j_7bA,10200.0,147.0,468695.0,Estee Lauder Advanced Night Repair Serum Review - An Overview of an Oldie but Goodie,o_fNjwW8kIs,2020-02-22,91.0,2.0,1430.0,PT11M2S,False,0.9784946236559141,2020,2,2020,3,-164.91999999999996,0,662,5.340965905731244
Morning Mirror,UCbgIa4vyi5CRcmiwGqM6-Xw,19000.0,194.0,1244704.0,ESTEE LAUDER REVIEW| SHOULD WE BUY THE ESTEE LAUDER PRODUCTS?? TRUTH REVEALED!!!!!!,TvBzvQwTKyA,2020-09-08,79.0,4.0,2693.0,PT12M47S,False,0.9518072289156626,2020,9,2020,9,-104.66999999999985,0,767,0.6659657956476773
Pêlamgido,UCweV5WBeE-6sors0xQIv_2g,2370.0,21.0,204206.0,"#PELAMGI - REVIEW VỀ KIEHL&#39;S, ESTEE LAUDER, FRESH, VICHY, THE BODY SHOP.",5havTRLYL6M,2017-09-30,1112.0,74.0,155465.0,PT27M37S,False,0.9376053962900506,2017,9,2017,10,-250.0,0,1657,-1.970252924998524
No BS Beauty,UC7zemE5pZ5lhDeW4Fs2u74g,57000.0,1838.0,12353043.0,ESTÉE LAUDER Advanced Night Repair Synchronized Recovery Complex II Review,Ru9cjMw0Nl4,2018-09-29,304.0,21.0,22664.0,PT10M59S,False,0.9353846153846154,2018,9,2018,10,36.0150000000001,1,659,3.604177474984474
Allie Glines,UCLF42C7y73FKA8ye_5Nn-Kw,726000.0,696.0,79992451.0,NEW! ESTEE LAUDER DOUBLE WEAR NUDE WATER FRESH FOUNDATION REVIEW | ALLIE G BEAUTY,vT3zE3F35NM,2017-09-01,1422.0,29.0,68724.0,PT22M41S,False,0.9800137835975192,2017,9,2017,9,-22.539999999999967,0,1361,1.936657299962226
Soki London,UCtBpe765Fy-USxg_L8hGDPg,57400.0,595.0,9866656.0,ESTEE LAUDER CLASSIC PERFUMES REVIEW | Soki London,Vf6nnh9u31Y,2020-02-06,416.0,11.0,16855.0,PT10M1S,False,0.97423887587822,2020,2,2020,2,-31.964999999999925,0,601,5.265761065949715
Thandi Gama,UCy5PUAax-5yCavjUChWPtCw,60800.0,294.0,4683993.0,ESTEE LAUDER DOUBLE WEAR FOUNDATION Review + Wear Test | Thandi Gama,pSp0XiiyWVI,2019-10-01,3295.0,147.0,168183.0,PT27M50S,False,0.9572922719349216,2019,10,2019,10,-16.605000000000132,0,1670,3.7206140294434222
itsjudytime,UC0FK_3h0Ec2iBKJ_Ah2su7A,1280000.0,643.0,247875732.0,Estee Lauder Double Wear Foundation - first impression review - itsjudytime,71_v0SRVh4U,2013-05-13,16905.0,254.0,1206178.0,PT6M19S,True,0.9851972725683316,2013,5,2013,5,-75.44000000000017,0,379,5.364402565245004
No BS Beauty,UC7zemE5pZ5lhDeW4Fs2u74g,57000.0,1838.0,12353043.0,Estee Lauder 🆕️ Advanced Night Repair Synchronized Multi- Recovery Complex Serum Review,EUoROnPt_Jc,2020-08-15,194.0,3.0,4755.0,PT4M43S,False,0.9847715736040608,2020,8,2020,8,-159.79999999999995,0,283,2.5081658609098163
Skincare&Activewear,UCXOBzd99Vx-WVuU4VLCJkCg,339.0,2.0,184715.0,Estee Lauder- Advanced Night Repair Serum REVIEW &amp; DEMO!!,j3cOE0JguB8,2017-01-11,498.0,94.0,182948.0,PT5M27S,False,0.8412162162162162,2017,1,2017,1,119.635,1,327,2.4752806775583283
lusterings,UClts0QpX7YOWW3Y99vyYETA,3720.0,58.0,741861.0,Estee Lauder Micro Essence Treatment Lotion Review | lusterings,etTujxMJWPg,2017-02-22,190.0,38.0,37973.0,PT4M21S,False,0.8333333333333334,2017,2,2017,3,107.79000000000008,1,261,-0.14623344517453718
hueyyrouge,UCn1J6PE2ki0KkXUh82VxwtA,4110.0,351.0,1026380.0,ESTEE LAUDER BEAUTIFUL BELLE [Review] | HUEYYROUGE,--5QRFeGFlE,2018-10-26,85.0,3.0,4734.0,PT5M8S,False,0.9659090909090908,2018,10,2018,11,-222.065,0,308,-0.5153994957804092
RARA,UCjiBUVdw4rWcll2ayTL-6uw,678000.0,2386.0,140444859.0,Estee Lauder Advanced Night Repair Eye Concentrate Matrix review | RARA |,DOKbK0IRrjI,2020-02-13,277.0,18.0,8976.0,PT10M5S,False,0.9389830508474576,2020,2,2020,2,-10.274999999999864,0,605,-1.4250799826822895
Vintage Alaska,UCqnPhufdAYljAf-Drgo1Xlg,3060.0,54.0,406147.0,NEW 2018 Estée Lauder Perfectionist PRO REVIEW VS. Advanced Night Repair,HpWqH4WKXFc,2018-01-05,223.0,29.0,30661.0,PT8M29S,False,0.8849206349206349,2018,1,2018,1,239.93000000000006,1,509,4.0399581156018485
All Beauty By Sarah,UCSAvJ1tv9PRBVHfaH1Xqxzg,117000.0,299.0,16655643.0,OMG!!! ESTEE LAUDER DOUBLE WEAR STAY-IN-PLACE CONCEALER | REVIEW + FULL DAY WEAR TEST,JiaZP981yUQ,2019-11-24,478.0,14.0,38129.0,PT12M39S,False,0.9715447154471544,2019,11,2019,12,244.44,1,759,4.4913816763296515
hueyyrouge,UCn1J6PE2ki0KkXUh82VxwtA,4110.0,351.0,1026380.0,Estee Lauder Advanced Night Repair Eye Mask [REVIEW/DEMO] | HUEYYROUGE,TA9l8Rn8-NM,2017-06-19,156.0,20.0,18963.0,PT5M29S,False,0.8863636363636364,2017,6,2017,7,88.17999999999996,1,329,0.47453896335676704
Luminous Living With Carol,UCiuXSMtHKwHMrO9g9kKSqAw,1620.0,69.0,350982.0,Estee Lauder Advanced Night Repair Eye Serum Review,7kHrl6XPOOU,2014-07-18,113.0,7.0,27235.0,PT3M35S,True,0.9416666666666668,2014,7,2014,8,107.81500000000015,1,215,0.6770168971866299
Lets Get Real about Makeup for Over 60s Julie Lewis,UClovzkXH4z83Gx4URpFmvEg,123.0,6.0,19690.0,Estée Lauder 32 Beauty Essentials 2020 Christmas Blockbuster Gift Set Review ...It’s Gorgeous 💕💕,FDGLRAWP8uo,2020-10-02,295.0,5.0,19036.0,PT18M28S,False,0.9833333333333332,2020,10,2020,10,63.67500000000007,1,1108,3.285313228180725
Taylor Wynn,UCkJHb4rTNd8PIMD9S0UPCiw,837000.0,1100.0,161148017.0,FAIL.. + *New* ESTEE LAUDER DOUBLE WEAR NUDE {First Impression Review &amp; Demo!} 15 DAYS OF FOUNDATION,3yoGE3v4A8w,2017-09-12,12285.0,182.0,267603.0,PT14M51S,False,0.9854014598540146,2017,9,2017,9,-66.31500000000005,0,891,6.274453378502549
MariaNicoleBeauty,UCGZWRacFX6ODVC0AD0B5q6g,974.0,89.0,78566.0,#EsteeLauder #influenster Estee Lauder Advanced Night Repair Review!,-NXZjKmSVjU,2020-08-06,92.0,2.0,5779.0,PT7M42S,False,0.9787234042553192,2020,8,2020,8,191.7199999999998,1,462,-0.39883831826597105
Sharon Farrell,UCRwfCEHTlQ6txQ3MSh4BY6g,273000.0,548.0,41897507.0,Holy Grail Foundation For Oily Skin? Esteé Lauder Double Wear Review  | Sharon Farrell,rS_ZHM8QP9M,2016-05-02,4780.0,129.0,388867.0,PT10M29S,True,0.973721735587696,2016,5,2016,5,402.66,1,629,1.0101226144848472
HotandFlashy,UCU9rHRAeSzi--j1jkXQ47RA,899000.0,857.0,116301673.0,Foundation Friday for Over 50 ~ Estee Lauder Double Wear Stay In Place Foundation!,-IoHxoaCaHw,2018-10-19,7464.0,68.0,209626.0,PT11M36S,False,0.9909718534253852,2018,10,2018,11,12.69500000000005,1,696,6.973361265618117
Rumbi,UCIh0CtkIuC-hK6U50mZ0Ebg,2030.0,36.0,67639.0,Estee Lauder double wear foundation TRY-ON REVIEW | Amber honey | is it worth the money???,alt44ivuZ3E,2020-04-05,96.0,5.0,5497.0,PT10M9S,False,0.9504950495049505,2020,4,2020,4,238.78,1,609,1.1121694230989774
Taylor Wynn,UCkJHb4rTNd8PIMD9S0UPCiw,837000.0,1100.0,161148017.0,NEW ESTÉE LAUDER Futurist Hydrating Rescue Moisturizing Foundation | 10 HR Wear Test Review,wGNdOT6diMU,2020-02-01,10767.0,91.0,253707.0,PT12M34S,False,0.991619082703997,2020,2,2020,2,-253.09999999999997,0,754,3.899243866648269
ouch110 Fragrance Reviews,UCIoOAUDFs-6PpwPQ1Hfn-Ow,23100.0,725.0,4980407.0,Estee Lauder &quot;YOUTH DEW&quot; Fragrance Review,LBX-7mXweRs,2020-07-07,497.0,4.0,7393.0,PT11M15S,False,0.9920159680638724,2020,7,2020,7,-312.155,0,675,2.0503676716177357
John Maclean,UCRPIZtgcx0D7A0rXAC3x-1A,731000.0,76.0,35809242.0,THE PALEST SHADE - Estee Lauder Double Wear Foundation Review | JOHN MACLEAN,NarTt2MkUIQ,2019-09-20,44973.0,1317.0,1271689.0,PT25M50S,False,0.9715489306545692,2019,9,2019,10,286.4950000000003,1,1550,2.1248095426807128
Alexisjayda,UCSrf41V5oQnwZgFO2QK2Q8g,449000.0,964.0,52020256.0,Estee Lauder Double Wear Foundation In Cashew Review + Demo - Alexisjayda,1tS8O1TOBZU,2017-03-27,3264.0,157.0,186135.0,PT10M50S,False,0.9541069862613272,2017,3,2017,4,-273.6,0,650,6.963702137237522
Brittany Elizabeth,UCXw8AvsvePHplVGTPw3Hgsg,6760.0,646.0,885729.0,Estee Lauder Double Wear Foundation &amp; Concealer | REVIEW &amp; WEAR TEST | Brittany Elizabeth,uhcq2x9M-bI,2019-08-17,147.0,13.0,14889.0,PT18M43S,False,0.91875,2019,8,2019,8,-40.569999999999816,0,1123,4.760213737073182
Geek Out of Water,UCsrclGf33ckcoYZwEgdfcvg,26300.0,772.0,3799639.0,ESTEE LAUDER DOUBLE WEAR LIGHT SOFT MATTE HYDRA FOUNDATION | Dry Skin Review &amp; Wear Test,ZqRGEiGirsw,2018-10-27,363.0,2.0,8439.0,PT18M21S,False,0.9945205479452056,2018,10,2018,11,-127.93,0,1101,3.7238885023828345
meejmuse,UCOQWk6YronNFTzJ9Y-mbZNA,465000.0,338.0,35208244.0,REVIEW OF THE ESSENCES: SKII VS Estee Lauder VS Hera #TryItTuesday (Skincare),grU5xIAQ_so,2014-10-15,2046.0,72.0,266298.0,PT11M48S,False,0.9660056657223796,2014,10,2014,10,-486.01,0,708,0.8945349639439566
Lisa J,UCY8LkGSO_34lHxujnvATGAw,190000.0,662.0,17211211.0,"Estee Lauder Double Wear Foundation Review, Demo and Wear Test | Lisa J Makeup",kU1tEs9CYtk,2017-12-10,865.0,29.0,54014.0,PT18M39S,False,0.9675615212527964,2017,12,2017,12,87.45999999999981,1,1119,7.716116327587822
Trevor Ritchie,UCv2NRxQGar_wLS30AcKQWjQ,16000.0,267.0,1812851.0,Estee Lauder Advanced Night Repair vs Missha Time Revolution Night Repair | Skin Care DUPE!,TmPiNC_QNLM,2021-02-12,137.0,0.0,4136.0,PT10M54S,True,1.0,2021,2,2021,2,237.99,1,654,0.2073581865824649
Wayne Goss,UCCvoAe__WFYMNAEN-C-CtYA,3840000.0,1554.0,526289028.0,how to Estee Lauder Advanced Night Repair Complex II Review! Money well spent?,FNZQuGQZydA,2013-09-09,3657.0,159.0,310985.0,PT1M39S,False,0.9583333333333334,2013,9,2013,9,33.720000000000034,1,99,-0.26265472499660586
Wayne Goss,UCCvoAe__WFYMNAEN-C-CtYA,3840000.0,1554.0,526289028.0,HIT! ESTEE LAUDER DOUBLE WEAR STAY IN PLACE MAKEUP REVIEW/DEMO!,8NcPzR6dyxo,2015-10-27,10987.0,147.0,584479.0,PT5M47S,False,0.9867971977725885,2015,10,2015,11,-103.34000000000003,0,347,6.04522516308677
The Bong Couple,UCG8MKtAGMpoy_aB3T5wrm9w,580.0,88.0,53480.0,Estee Lauder Advanced Night Repair Serum Review || Good or bad?? || Honest Detailed Review,i5YkrNaEsLI,2020-04-16,48.0,6.0,1766.0,PT14M36S,False,0.8888888888888888,2020,4,2020,4,422.31500000000005,1,876,1.9138806197611653
Beauty Broadcast Express,UCC8xufRD5wAPuZny8EY4d_Q,201000.0,402.0,27537175.0,Estee Lauder Double Wear Mineral Rich Loose Powder Review,K35qc-hknh0,2015-05-13,1986.0,25.0,60069.0,PT4M59S,True,0.9875683739433118,2015,5,2015,5,208.76500000000016,1,299,3.65705185527427
Jenni A,UCbfPt5JR1w3I6ih2E4TDckw,279.0,7.0,55945.0,Estee Lauder Double Wear Review &amp; Demo,u_mgeB6Equ0,2015-06-27,361.0,83.0,52487.0,PT11M20S,True,0.8130630630630631,2015,6,2015,7,-388.85,0,680,0.0
stylewidsus,UCLbU0xBVe5fkJySZz9QW1lg,211000.0,155.0,40605468.0,Estee Lauder Double Wear Foundation Demo &amp; Review/Indian Brown Skin,LzzdciRFhKM,2016-11-20,578.0,193.0,151499.0,PT5M3S,False,0.7496757457846952,2016,11,2016,12,247.77500000000003,1,303,6.283866573027074
RositaApplebum,UC7ukCljv3FrDWYMPxu5Jsmw,306000.0,647.0,31193703.0,Estee Lauder Double Wear Foundation | Review + Swatches,Jdrlva73uYQ,2017-02-01,4214.0,287.0,345264.0,PT9M51S,False,0.9362363919129082,2017,2,2017,2,56.65499999999997,1,591,4.692695561649555
Eliana Jalali,UCUkp3idZw92G5r_r4F6nJDw,33600.0,240.0,5709040.0,Estee Lauder Double Wear Foundation || First Impression + Review || Eliana Jalali,imgRwR4n12k,2017-12-10,214.0,7.0,33640.0,PT9M17S,False,0.9683257918552036,2017,12,2017,12,87.45999999999981,1,557,5.575193361920221
FragranceX.com,UCWdHej_BLGaahmXJzassVmQ,19000.0,2292.0,4491310.0,Knowing Perfume by Estee Lauder Review,OReyMkCJtII,2016-04-19,65.0,8.0,6633.0,PT42S,True,0.8904109589041096,2016,4,2016,5,81.86499999999991,1,42,0.7099944816286358
Jovita George,UCH_RhBu7gVUDictmhfL6DTg,630000.0,655.0,66654829.0,Review : Estee lauder idealist even skin tone illuminator,Q5-P3roy0ls,2012-07-06,205.0,47.0,57878.0,PT5M4S,True,0.8134920634920635,2012,7,2012,7,-180.35499999999996,0,304,1.8495439903589725
itsjustmejamie,UCtgBxK76sOVmQYSDJKG-fyg,8400.0,357.0,3002477.0,Estée Lauder Advanced Night Repair Serum Review,Gu2wnbsFo4k,2020-11-12,10.0,0.0,1200.0,PT4M30S,False,1.0,2020,11,2020,11,83.48500000000007,1,270,0.13109045894006627
The Curl Factory,UCH-jr186WUmv3pIJDapUkcw,4040.0,358.0,503288.0,REVIEW | ESTEE LAUDER ADVANCED NIGHT MICRO CLEANSING FOAM,Dp4_5Ks_dBU,2019-01-19,33.0,4.0,5102.0,PT5M50S,False,0.8918918918918919,2019,1,2019,2,-198.38000000000008,0,350,0.0
Katie Puckrik Smells,UCdQ4ti7kS20o1FhxAGncIQw,37100.0,203.0,6394082.0,Sensuous by Estee Lauder: Perfume Review / Fragrance Review,Hd9pTAye3io,2011-03-22,298.0,9.0,28315.0,PT2M39S,True,0.970684039087948,2011,3,2011,4,-358.93499999999995,0,159,4.606657653227501
Florin Santika,UCxVOaR6p9NTkAmhEZyw2r5Q,270.0,25.0,106920.0,(ENG)Worth the price?Estee Lauder Soft Glow Matte Cushion |Review &amp; Wear test| Bahasa Indonesia,heHa_mmb4QE,2020-08-20,24.0,2.0,2291.0,PT10M21S,True,0.9230769230769232,2020,8,2020,9,-183.62999999999988,0,621,-0.23477704005820943
Asha Esther JK,UCm4hIrMnNpSumFlRDt4io1w,4120.0,76.0,1004475.0,Estee Lauder Advanced Night Repair Review,jjUtO_Djwlk,2018-05-22,375.0,204.0,90381.0,PT5M49S,False,0.6476683937823834,2018,5,2018,6,141.2049999999999,1,349,1.799516141705052
Snobbeautyplace,UCWf03v3yWtNqvUQ1t2UczIg,1830.0,76.0,140561.0,ESTEE LAUDER FUTURIST AQUA BRILLIANCE MAKEUP  FOUNDATION REVIEW/ 2 DAYS WEAR TEST,h-23DOCDVzQ,2020-02-12,94.0,3.0,4017.0,PT15M26S,False,0.9690721649484536,2020,2,2020,2,118.89499999999998,1,926,1.955599841882221
Geek Out of Water,UCsrclGf33ckcoYZwEgdfcvg,26300.0,772.0,3799639.0,ESTEE LAUDER INSTANT FIX CONCEALER | Hydra Prep Dry Skin Review &amp; Wear Test,Dz7_PH_LYro,2019-08-27,357.0,2.0,6347.0,PT9M15S,False,0.9944289693593314,2019,8,2019,9,-136.30499999999995,0,555,2.1771855144956516
Almiranti Fira,UCSbB0r58G0boMMcS4Ye8iUw,188000.0,349.0,25314123.0,Foundation for Oily Skin? Estee Lauder Double Wear / REVIEW &amp; WEAR TEST - Almiranti Fira,6cZnMAmvPYo,2017-06-12,873.0,52.0,78436.0,PT6M37S,False,0.9437837837837838,2017,6,2017,6,50.46000000000015,1,397,9.983121210722034
That Glam MOM,UCN8mxCNx3uspXddpGYJHsKw,1850.0,68.0,97022.0,ESTEE LAUDER MAKEUP PRODUCTS - WORTH IT OR NOT | HONEST REVIEW,OJum614LhZQ,2020-06-24,67.0,0.0,1500.0,PT8M,False,1.0,2020,6,2020,7,6.890000000000214,1,480,1.519506124911868
Matilda on Video,UClLBaAzNuYzBSQjpDyp144w,299000.0,309.0,38293201.0,Estée Lauder x Violette | Poppy Sauvage Collection Review,1h3yOdyTC-k,2018-04-21,2896.0,43.0,96148.0,PT4M8S,False,0.9853691731881592,2018,4,2018,5,5.984999999999786,1,248,2.725928115435815
Riaan George,UC9l-SNDu-XpcRmMK4_Vh33g,4470.0,141.0,122876.0,Honest Review: Trying the Estée Lauder eye cream for dark circles,sK4Xo9BAzVM,2020-08-14,20.0,1.0,1876.0,PT3M26S,False,0.9523809523809524,2020,8,2020,8,140.5150000000003,1,206,-0.1273666092943202
FragranceX.com,UCWdHej_BLGaahmXJzassVmQ,19000.0,2292.0,4491310.0,Beautiful Perfume by Estee Lauder Review,YAD0iGHpVn0,2014-09-16,45.0,4.0,6238.0,PT39S,True,0.9183673469387756,2014,9,2014,9,-43.23000000000002,0,39,0.3535620052770443
